fundingTime,funding_interval_hours,fundingRate,timestamp
1744560000000,8,5.299e-05,2025-04-13 16:00:00.000
1744588800000,8,7.387e-05,2025-04-14 00:00:00.000
1744617600000,8,5.913e-05,2025-04-14 08:00:00.000
1744646400000,8,5.384e-05,2025-04-14 16:00:00.000
1744675200000,8,2.56e-05,2025-04-15 00:00:00.000
1744704000000,8,1.812e-05,2025-04-15 08:00:00.000
1744732800001,8,3.35e-06,2025-04-15 16:00:00.001
1744761600000,8,4.294e-05,2025-04-16 00:00:00.000
1744790400000,8,-2.96e-05,2025-04-16 08:00:00.000
1744819200000,8,-2.514e-05,2025-04-16 16:00:00.000
1744848000001,8,4.479e-05,2025-04-17 00:00:00.001
1744876800000,8,5.184e-05,2025-04-17 08:00:00.000
1744905600001,8,-1.791e-05,2025-04-17 16:00:00.001
1744934400000,8,-3.125e-05,2025-04-18 00:00:00.000
1744963200000,8,2.747e-05,2025-04-18 08:00:00.000
1744992000000,8,-1.492e-05,2025-04-18 16:00:00.000
1745020800000,8,-2.388e-05,2025-04-19 00:00:00.000
1745049600000,8,8.846e-05,2025-04-19 08:00:00.000
1745078400000,8,7.189e-05,2025-04-19 16:00:00.000
1745107200000,8,5.765e-05,2025-04-20 00:00:00.000
1745136000000,8,7.724e-05,2025-04-20 08:00:00.000
1745164800000,8,-5.358e-05,2025-04-20 16:00:00.000
1745193600000,8,-1.24e-06,2025-04-21 00:00:00.000
1745222400005,8,0.0001,2025-04-21 08:00:00.005
1745251200003,8,8.017e-05,2025-04-21 16:00:00.003
1745280000008,8,-3.6e-05,2025-04-22 00:00:00.008
1745308800000,8,2.2e-07,2025-04-22 08:00:00.000
1745337600000,8,8.105e-05,2025-04-22 16:00:00.000
1745366400000,8,6.679e-05,2025-04-23 00:00:00.000
1745395200002,8,9.616e-05,2025-04-23 08:00:00.002
1745424000000,8,0.0001,2025-04-23 16:00:00.000
1745452800000,8,0.0001,2025-04-24 00:00:00.000
1745481600001,8,7.229e-05,2025-04-24 08:00:00.001
1745510400001,8,6.2e-06,2025-04-24 16:00:00.001
1745539200007,8,5.922e-05,2025-04-25 00:00:00.007
1745568000002,8,7.829e-05,2025-04-25 08:00:00.002
1745596800003,8,-9.65e-06,2025-04-25 16:00:00.003
1745625600002,8,8.3e-06,2025-04-26 00:00:00.002
1745654400000,8,-2.999e-05,2025-04-26 08:00:00.000
1745683200002,8,7.28e-06,2025-04-26 16:00:00.002
1745712000001,8,5.635e-05,2025-04-27 00:00:00.001
1745740800000,8,-6.737e-05,2025-04-27 08:00:00.000
1745769600000,8,-3.852e-05,2025-04-27 16:00:00.000
1745798400001,8,1.32e-06,2025-04-28 00:00:00.001
1745827200003,8,-4.703e-05,2025-04-28 08:00:00.003
1745856000005,8,-8.681e-05,2025-04-28 16:00:00.005
1745884800000,8,8.281e-05,2025-04-29 00:00:00.000
1745913600000,8,5.79e-05,2025-04-29 08:00:00.000
1745942400010,8,-1.396e-05,2025-04-29 16:00:00.010
1745971200001,8,-7.371e-05,2025-04-30 00:00:00.001
1746000000000,8,9.04e-06,2025-04-30 08:00:00.000
1746028800003,8,-6.069e-05,2025-04-30 16:00:00.003
1746057600000,8,5.43e-05,2025-05-01 00:00:00.000
1746086400000,8,4.5e-05,2025-05-01 08:00:00.000
1746115200001,8,7.23e-06,2025-05-01 16:00:00.001
1746144000000,8,-5.91e-06,2025-05-02 00:00:00.000
1746172800000,8,-5.797e-05,2025-05-02 08:00:00.000
1746201600003,8,-5.88e-06,2025-05-02 16:00:00.003
1746230400000,8,4.901e-05,2025-05-03 00:00:00.000
1746259200000,8,1.565e-05,2025-05-03 08:00:00.000
1746288000000,8,2.092e-05,2025-05-03 16:00:00.000
1746316800001,8,6.708e-05,2025-05-04 00:00:00.001
1746345600001,8,3.289e-05,2025-05-04 08:00:00.001
1746374400002,8,-2.67e-05,2025-05-04 16:00:00.002
1746403200000,8,1.81e-06,2025-05-05 00:00:00.000
1746432000000,8,1.998e-05,2025-05-05 08:00:00.000
1746460800006,8,1.194e-05,2025-05-05 16:00:00.006
1746489600002,8,6.899e-05,2025-05-06 00:00:00.002
1746518400005,8,-1.836e-05,2025-05-06 08:00:00.005
1746547200000,8,-3.589e-05,2025-05-06 16:00:00.000
1746576000002,8,3.273e-05,2025-05-07 00:00:00.002
1746604800000,8,8.548e-05,2025-05-07 08:00:00.000
1746633600006,8,-6.48e-06,2025-05-07 16:00:00.006
1746662400000,8,4.564e-05,2025-05-08 00:00:00.000
1746691200001,8,0.0001,2025-05-08 08:00:00.001
1746720000002,8,8.717e-05,2025-05-08 16:00:00.002
1746748800001,8,0.0001,2025-05-09 00:00:00.001
1746777600006,8,0.0001,2025-05-09 08:00:00.006
1746806400000,8,0.0001,2025-05-09 16:00:00.000
1746835200001,8,0.0001,2025-05-10 00:00:00.001
1746864000000,8,9.797e-05,2025-05-10 08:00:00.000
1746892800001,8,9.016e-05,2025-05-10 16:00:00.001
1746921600000,8,0.0001,2025-05-11 00:00:00.000
1746950400001,8,7.363e-05,2025-05-11 08:00:00.001
1746979200001,8,2.438e-05,2025-05-11 16:00:00.001
1747008000004,8,7.088e-05,2025-05-12 00:00:00.004
1747036800000,8,0.0001,2025-05-12 08:00:00.000
1747065600000,8,5.717e-05,2025-05-12 16:00:00.000
1747094400000,8,6.233e-05,2025-05-13 00:00:00.000
1747123200008,8,0.0001,2025-05-13 08:00:00.008
1747152000001,8,0.0001,2025-05-13 16:00:00.001
1747180800007,8,0.0001,2025-05-14 00:00:00.007
1747209600000,8,5.48e-05,2025-05-14 08:00:00.000
1747238400002,8,4.737e-05,2025-05-14 16:00:00.002
1747267200000,8,0.0001,2025-05-15 00:00:00.000
1747296000003,8,0.0001,2025-05-15 08:00:00.003
1747324800000,8,5.698e-05,2025-05-15 16:00:00.000
1747353600001,8,6.801e-05,2025-05-16 00:00:00.001
1747382400000,8,0.0001,2025-05-16 08:00:00.000
1747411200000,8,7.202e-05,2025-05-16 16:00:00.000
1747440000000,8,2.543e-05,2025-05-17 00:00:00.000
1747468800001,8,-1.883e-05,2025-05-17 08:00:00.001
1747497600004,8,2.339e-05,2025-05-17 16:00:00.004
1747526400000,8,5.366e-05,2025-05-18 00:00:00.000
1747555200000,8,4.909e-05,2025-05-18 08:00:00.000
1747584000000,8,1.3e-06,2025-05-18 16:00:00.000
1747612800000,8,-4.925e-05,2025-05-19 00:00:00.000
1747641600006,8,6.531e-05,2025-05-19 08:00:00.006
1747670400010,8,9.181e-05,2025-05-19 16:00:00.010
1747699200000,8,8.013e-05,2025-05-20 00:00:00.000
1747728000002,8,6.807e-05,2025-05-20 08:00:00.002
1747756800000,8,1.174e-05,2025-05-20 16:00:00.000
1747785600000,8,3.663e-05,2025-05-21 00:00:00.000
1747814400001,8,9.338e-05,2025-05-21 08:00:00.001
1747843200004,8,6.47e-06,2025-05-21 16:00:00.004
1747872000001,8,1.141e-05,2025-05-22 00:00:00.001
1747900800000,8,0.0001,2025-05-22 08:00:00.000
1747929600002,8,0.0001,2025-05-22 16:00:00.002
1747958400006,8,0.0001,2025-05-23 00:00:00.006
1747987200000,8,0.0001,2025-05-23 08:00:00.000
1748016000007,8,-7.26e-06,2025-05-23 16:00:00.007
1748044800010,8,0.0001,2025-05-24 00:00:00.010
1748073600000,8,4.033e-05,2025-05-24 08:00:00.000
1748102400003,8,2.114e-05,2025-05-24 16:00:00.003
1748131200004,8,6.041e-05,2025-05-25 00:00:00.004
1748160000000,8,3.75e-05,2025-05-25 08:00:00.000
1748188800000,8,8.487e-05,2025-05-25 16:00:00.000
1748217600000,8,3.85e-06,2025-05-26 00:00:00.000
1748246400000,8,8.047e-05,2025-05-26 08:00:00.000
1748275200002,8,4.711e-05,2025-05-26 16:00:00.002
1748304000003,8,4.026e-05,2025-05-27 00:00:00.003
1748332800001,8,0.0001,2025-05-27 08:00:00.001
1748361600005,8,0.0001,2025-05-27 16:00:00.005
1748390400002,8,0.0001,2025-05-28 00:00:00.002
1748419200003,8,0.0001,2025-05-28 08:00:00.003
1748448000002,8,0.0001,2025-05-28 16:00:00.002
1748476800000,8,0.0001,2025-05-29 00:00:00.000
1748505600006,8,0.0001,2025-05-29 08:00:00.006
1748534400000,8,8.321e-05,2025-05-29 16:00:00.000
1748563200003,8,7.477e-05,2025-05-30 00:00:00.003
1748592000003,8,0.0001,2025-05-30 08:00:00.003
1748620800000,8,5.699e-05,2025-05-30 16:00:00.000
1748649600000,8,3.389e-05,2025-05-31 00:00:00.000
1748678400000,8,8.054e-05,2025-05-31 08:00:00.000
1748707200000,8,2.739e-05,2025-05-31 16:00:00.000
1748736000001,8,7.52e-05,2025-06-01 00:00:00.001
1748764800002,8,3.946e-05,2025-06-01 08:00:00.002
1748793600000,8,3.37e-05,2025-06-01 16:00:00.000
1748822400001,8,1.586e-05,2025-06-02 00:00:00.001
1748851200000,8,5.378e-05,2025-06-02 08:00:00.000
1748880000000,8,8.588e-05,2025-06-02 16:00:00.000
1748908800000,8,3.263e-05,2025-06-03 00:00:00.000
1748937600000,8,6.067e-05,2025-06-03 08:00:00.000
1748966400001,8,5.397e-05,2025-06-03 16:00:00.001
1748995200000,8,4.39e-05,2025-06-04 00:00:00.000
1749024000000,8,7.623e-05,2025-06-04 08:00:00.000
1749052800000,8,7.897e-05,2025-06-04 16:00:00.000
1749081600016,8,2.359e-05,2025-06-05 00:00:00.016
1749110400000,8,8.508e-05,2025-06-05 08:00:00.000
1749139200000,8,6.396e-05,2025-06-05 16:00:00.000
1749168000002,8,-1.147e-05,2025-06-06 00:00:00.002
1749196800000,8,2.643e-05,2025-06-06 08:00:00.000
1749225600006,8,2.684e-05,2025-06-06 16:00:00.006
1749254400000,8,8.699e-05,2025-06-07 00:00:00.000
1749283200000,8,5.456e-05,2025-06-07 08:00:00.000
1749312000002,8,6.753e-05,2025-06-07 16:00:00.002
1749340800000,8,0.0001,2025-06-08 00:00:00.000
1749369600000,8,9.522e-05,2025-06-08 08:00:00.000
1749398400000,8,4.695e-05,2025-06-08 16:00:00.000
1749427200000,8,2.206e-05,2025-06-09 00:00:00.000
1749456000001,8,1.95e-05,2025-06-09 08:00:00.001
1749484800001,8,8.643e-05,2025-06-09 16:00:00.001
1749513600000,8,0.0001,2025-06-10 00:00:00.000
1749542400001,8,0.0001,2025-06-10 08:00:00.001
1749571200003,8,0.0001,2025-06-10 16:00:00.003
1749600000000,8,0.0001,2025-06-11 00:00:00.000
1749628800000,8,0.0001,2025-06-11 08:00:00.000
1749657600010,8,0.0001,2025-06-11 16:00:00.010
1749686400002,8,6.036e-05,2025-06-12 00:00:00.002
1749715200003,8,0.0001,2025-06-12 08:00:00.003
1749744000001,8,5.333e-05,2025-06-12 16:00:00.001
1749772800000,8,-1.372e-05,2025-06-13 00:00:00.000
1749801600001,8,-1.069e-05,2025-06-13 08:00:00.001
1749830400004,8,2.083e-05,2025-06-13 16:00:00.004
1749859200000,8,4.572e-05,2025-06-14 00:00:00.000
1749888000000,8,1.962e-05,2025-06-14 08:00:00.000
1749916800000,8,4.4e-06,2025-06-14 16:00:00.000
1749945600005,8,1.767e-05,2025-06-15 00:00:00.005
1749974400009,8,8.487e-05,2025-06-15 08:00:00.009
1750003200000,8,7.131e-05,2025-06-15 16:00:00.000
1750032000000,8,4.573e-05,2025-06-16 00:00:00.000
1750060800000,8,9.06e-05,2025-06-16 08:00:00.000
1750089600003,8,3.96e-05,2025-06-16 16:00:00.003
1750118400000,8,-9.06e-06,2025-06-17 00:00:00.000
1750147200006,8,0.0001,2025-06-17 08:00:00.006
1750176000001,8,5.558e-05,2025-06-17 16:00:00.001
1750204800001,8,5.83e-05,2025-06-18 00:00:00.001
1750233600001,8,6.782e-05,2025-06-18 08:00:00.001
1750262400001,8,2.338e-05,2025-06-18 16:00:00.001
1750291200005,8,5.403e-05,2025-06-19 00:00:00.005
1750320000003,8,4.793e-05,2025-06-19 08:00:00.003
1750348800000,8,4.883e-05,2025-06-19 16:00:00.000
1750377600000,8,8.145e-05,2025-06-20 00:00:00.000
1750406400002,8,8.963e-05,2025-06-20 08:00:00.002
1750435200001,8,2.59e-05,2025-06-20 16:00:00.001
1750464000002,8,-4.99e-05,2025-06-21 00:00:00.002
1750492800005,8,-1.379e-05,2025-06-21 08:00:00.005
1750521600000,8,5.011e-05,2025-06-21 16:00:00.000
1750550400005,8,-7.98e-06,2025-06-22 00:00:00.005
1750579200000,8,-1.761e-05,2025-06-22 08:00:00.000
1750608000003,8,4.714e-05,2025-06-22 16:00:00.003
1750636800000,8,2.289e-05,2025-06-23 00:00:00.000
1750665600004,8,-1.401e-05,2025-06-23 08:00:00.004
1750694400013,8,1.3e-06,2025-06-23 16:00:00.013
1750723200003,8,2.127e-05,2025-06-24 00:00:00.003
1750752000000,8,1.201e-05,2025-06-24 08:00:00.000
1750780800000,8,4.46e-06,2025-06-24 16:00:00.000
1750809600005,8,-8.33e-06,2025-06-25 00:00:00.005
1750838400000,8,-2.6e-07,2025-06-25 08:00:00.000
1750867200005,8,1.198e-05,2025-06-25 16:00:00.005
1750896000000,8,2.757e-05,2025-06-26 00:00:00.000
1750924800006,8,8.057e-05,2025-06-26 08:00:00.006
1750953600007,8,9.06e-06,2025-06-26 16:00:00.007
1750982400000,8,3.79e-06,2025-06-27 00:00:00.000
1751011200000,8,5.06e-06,2025-06-27 08:00:00.000
1751040000009,8,5.546e-05,2025-06-27 16:00:00.009
1751068800001,8,8.436e-05,2025-06-28 00:00:00.001
1751097600002,8,6.58e-06,2025-06-28 08:00:00.002
1751126400000,8,4.011e-05,2025-06-28 16:00:00.000
1751155200004,8,6.176e-05,2025-06-29 00:00:00.004
1751184000001,8,8.777e-05,2025-06-29 08:00:00.001
1751212800001,8,4.2e-07,2025-06-29 16:00:00.001
1751241600000,8,5.102e-05,2025-06-30 00:00:00.000
1751270400005,8,9.119e-05,2025-06-30 08:00:00.005
1751299200002,8,3.94e-06,2025-06-30 16:00:00.002
1751328000007,8,8.191e-05,2025-07-01 00:00:00.007
1751356800002,8,1.541e-05,2025-07-01 08:00:00.002
1751385600000,8,-1.429e-05,2025-07-01 16:00:00.000
1751414400001,8,1.952e-05,2025-07-02 00:00:00.001
1751443200000,8,4.864e-05,2025-07-02 08:00:00.000
1751472000003,8,5.236e-05,2025-07-02 16:00:00.003
1751500800006,8,0.0001,2025-07-03 00:00:00.006
1751529600003,8,9.82e-05,2025-07-03 08:00:00.003
1751558400003,8,4.398e-05,2025-07-03 16:00:00.003
1751587200005,8,1.353e-05,2025-07-04 00:00:00.005
1751616000003,8,6.619e-05,2025-07-04 08:00:00.003
1751644800001,8,2.691e-05,2025-07-04 16:00:00.001
1751673600004,8,1.406e-05,2025-07-05 00:00:00.004
1751702400009,8,3.958e-05,2025-07-05 08:00:00.009
1751731200006,8,5.542e-05,2025-07-05 16:00:00.006
1751760000001,8,3.909e-05,2025-07-06 00:00:00.001
1751788800002,8,6.583e-05,2025-07-06 08:00:00.002
1751817600004,8,8.149e-05,2025-07-06 16:00:00.004
1751846400000,8,0.0001,2025-07-07 00:00:00.000
1751875200007,8,0.0001,2025-07-07 08:00:00.007
1751904000000,8,-3.011e-05,2025-07-07 16:00:00.000
1751932800010,8,7.589e-05,2025-07-08 00:00:00.010
1751961600003,8,2.787e-05,2025-07-08 08:00:00.003
1751990400000,8,6.466e-05,2025-07-08 16:00:00.000
1752019200002,8,4.903e-05,2025-07-09 00:00:00.002
1752048000006,8,6.771e-05,2025-07-09 08:00:00.006
1752076800001,8,6.268e-05,2025-07-09 16:00:00.001
1752105600003,8,0.0001,2025-07-10 00:00:00.003
1752134400000,8,2.808e-05,2025-07-10 08:00:00.000
1752163200004,8,3.187e-05,2025-07-10 16:00:00.004
1752192000004,8,0.0001,2025-07-11 00:00:00.004
1752220800007,8,0.0001,2025-07-11 08:00:00.007
1752249600001,8,0.0001,2025-07-11 16:00:00.001
1752278400000,8,8.032e-05,2025-07-12 00:00:00.000
1752307200001,8,7.671e-05,2025-07-12 08:00:00.001
1752336000002,8,6.119e-05,2025-07-12 16:00:00.002
1752364800006,8,4.151e-05,2025-07-13 00:00:00.006
1752393600001,8,4.407e-05,2025-07-13 08:00:00.001
1752422400003,8,7.205e-05,2025-07-13 16:00:00.003
1752451200000,8,9.98e-06,2025-07-14 00:00:00.000
1752480000000,8,0.0001,2025-07-14 08:00:00.000
1752508800000,8,0.0001,2025-07-14 16:00:00.000
1752537600002,8,6.134e-05,2025-07-15 00:00:00.002
1752566400000,8,0.0001,2025-07-15 08:00:00.000
1752595200000,8,0.0001,2025-07-15 16:00:00.000
1752624000000,8,0.0001,2025-07-16 00:00:00.000
1752652800000,8,0.0001,2025-07-16 08:00:00.000
1752681600008,8,0.0001,2025-07-16 16:00:00.008
1752710400003,8,0.0001,2025-07-17 00:00:00.003
1752739200000,8,0.0001,2025-07-17 08:00:00.000
1752768000000,8,0.0001,2025-07-17 16:00:00.000
1752796800004,8,0.0001,2025-07-18 00:00:00.004
1752825600000,8,0.0001,2025-07-18 08:00:00.000
1752854400000,8,0.0001,2025-07-18 16:00:00.000
1752883200009,8,0.0001,2025-07-19 00:00:00.009
1752912000000,8,0.0001,2025-07-19 08:00:00.000
1752940800002,8,0.0001,2025-07-19 16:00:00.002
1752969600000,8,0.0001,2025-07-20 00:00:00.000
1752998400000,8,0.0001,2025-07-20 08:00:00.000
1753027200000,8,0.0001,2025-07-20 16:00:00.000
1753056000001,8,0.0001,2025-07-21 00:00:00.001
1753084800000,8,0.0001,2025-07-21 08:00:00.000
1753113600001,8,0.0001,2025-07-21 16:00:00.001
1753142400000,8,0.0001,2025-07-22 00:00:00.000
1753171200010,8,0.0001,2025-07-22 08:00:00.010
1753200000007,8,0.0001,2025-07-22 16:00:00.007
1753228800000,8,0.0001,2025-07-23 00:00:00.000
1753257600004,8,0.0001,2025-07-23 08:00:00.004
1753286400002,8,0.0001,2025-07-23 16:00:00.002
1753315200000,8,0.0001,2025-07-24 00:00:00.000
1753344000001,8,0.0001,2025-07-24 08:00:00.001
1753372800000,8,0.0001,2025-07-24 16:00:00.000
1753401600000,8,0.0001,2025-07-25 00:00:00.000
1753430400000,8,0.0001,2025-07-25 08:00:00.000
1753459200000,8,0.0001,2025-07-25 16:00:00.000
1753488000001,8,0.0001,2025-07-26 00:00:00.001
1753516800005,8,0.0001,2025-07-26 08:00:00.005
1753545600001,8,0.0001,2025-07-26 16:00:00.001
1753574400001,8,9.322e-05,2025-07-27 00:00:00.001
1753603200000,8,8.879e-05,2025-07-27 08:00:00.000
1753632000008,8,0.0001,2025-07-27 16:00:00.008
1753660800005,8,0.0001,2025-07-28 00:00:00.005
1753689600000,8,0.0001,2025-07-28 08:00:00.000
1753718400000,8,0.0001,2025-07-28 16:00:00.000
1753747200001,8,4.494e-05,2025-07-29 00:00:00.001
1753776000000,8,0.0001,2025-07-29 08:00:00.000
1753804800000,8,0.0001,2025-07-29 16:00:00.000
1753833600011,8,2.488e-05,2025-07-30 00:00:00.011
1753862400000,8,5.083e-05,2025-07-30 08:00:00.000
1753891200008,8,1.54e-05,2025-07-30 16:00:00.008
1753920000000,8,5.162e-05,2025-07-31 00:00:00.000
1753948800009,8,0.0001,2025-07-31 08:00:00.009
1753977600000,8,-1.18e-05,2025-07-31 16:00:00.000
1754006400001,8,-3.749e-05,2025-08-01 00:00:00.001
1754035200003,8,1.113e-05,2025-08-01 08:00:00.003
1754064000000,8,4.859e-05,2025-08-01 16:00:00.000
1754092800004,8,5.795e-05,2025-08-02 00:00:00.004
1754121600000,8,6.57e-06,2025-08-02 08:00:00.000
1754150400000,8,7.965e-05,2025-08-02 16:00:00.000
1754179200000,8,6.733e-05,2025-08-03 00:00:00.000
1754208000000,8,5.752e-05,2025-08-03 08:00:00.000
1754236800003,8,3.767e-05,2025-08-03 16:00:00.003
1754265600004,8,1.719e-05,2025-08-04 00:00:00.004
1754294400000,8,1.113e-05,2025-08-04 08:00:00.000
1754323200002,8,3.611e-05,2025-08-04 16:00:00.002
1754352000000,8,1.47e-06,2025-08-05 00:00:00.000
1754380800000,8,3.116e-05,2025-08-05 08:00:00.000
1754409600000,8,1.37e-05,2025-08-05 16:00:00.000
1754438400005,8,2.413e-05,2025-08-06 00:00:00.005
1754467200000,8,8.2e-05,2025-08-06 08:00:00.000
1754496000000,8,6.246e-05,2025-08-06 16:00:00.000
1754524800003,8,6.227e-05,2025-08-07 00:00:00.003
1754553600002,8,4.285e-05,2025-08-07 08:00:00.002
1754582400002,8,0.0001,2025-08-07 16:00:00.002
1754611200002,8,4.26e-05,2025-08-08 00:00:00.002
1754640000004,8,0.0001,2025-08-08 08:00:00.004
1754668800000,8,0.0001,2025-08-08 16:00:00.000
1754697600005,8,0.0001,2025-08-09 00:00:00.005
1754726400000,8,0.0001,2025-08-09 08:00:00.000
1754755200007,8,0.0001,2025-08-09 16:00:00.007
1754784000003,8,9.916e-05,2025-08-10 00:00:00.003
1754812800005,8,0.0001,2025-08-10 08:00:00.005
1754841600002,8,0.0001,2025-08-10 16:00:00.002
1754870400000,8,8.873e-05,2025-08-11 00:00:00.000
1754899200000,8,9.354e-05,2025-08-11 08:00:00.000
1754928000000,8,0.0001,2025-08-11 16:00:00.000
1754956800000,8,3.659e-05,2025-08-12 00:00:00.000
1754985600001,8,0.0001,2025-08-12 08:00:00.001
1755014400005,8,0.0001,2025-08-12 16:00:00.005
1755043200000,8,0.0001,2025-08-13 00:00:00.000
1755072000002,8,0.0001,2025-08-13 08:00:00.002
1755100800006,8,0.0001,2025-08-13 16:00:00.006
1755129600002,8,0.0001,2025-08-14 00:00:00.002
1755158400003,8,0.0001,2025-08-14 08:00:00.003
1755187200000,8,0.0001,2025-08-14 16:00:00.000
1755216000000,8,0.0001,2025-08-15 00:00:00.000
1755244800000,8,9.765e-05,2025-08-15 08:00:00.000
1755273600000,8,6.474e-05,2025-08-15 16:00:00.000
1755302400004,8,5.967e-05,2025-08-16 00:00:00.004
1755331200000,8,8.99e-05,2025-08-16 08:00:00.000
1755360000002,8,1.968e-05,2025-08-16 16:00:00.002
1755388800000,8,4.669e-05,2025-08-17 00:00:00.000
1755417600001,8,-6.68e-06,2025-08-17 08:00:00.001
1755446400007,8,5.334e-05,2025-08-17 16:00:00.007
1755475200000,8,6.32e-06,2025-08-18 00:00:00.000
1755504000001,8,9.191e-05,2025-08-18 08:00:00.001
1755532800002,8,8.959e-05,2025-08-18 16:00:00.002
1755561600000,8,0.0001,2025-08-19 00:00:00.000
1755590400001,8,0.0001,2025-08-19 08:00:00.001
1755619200000,8,0.0001,2025-08-19 16:00:00.000
1755648000000,8,0.0001,2025-08-20 00:00:00.000
1755676800000,8,3.18e-06,2025-08-20 08:00:00.000
1755705600000,8,9.07e-05,2025-08-20 16:00:00.000
1755734400006,8,6.232e-05,2025-08-21 00:00:00.006
1755763200000,8,5.834e-05,2025-08-21 08:00:00.000
1755792000003,8,2.689e-05,2025-08-21 16:00:00.003
1755820800010,8,6.376e-05,2025-08-22 00:00:00.010
1755849600007,8,6.67e-05,2025-08-22 08:00:00.007
1755878400001,8,6.004e-05,2025-08-22 16:00:00.001
1755907200004,8,0.0001,2025-08-23 00:00:00.004
1755936000006,8,0.0001,2025-08-23 08:00:00.006
1755964800000,8,0.0001,2025-08-23 16:00:00.000
1755993600001,8,0.0001,2025-08-24 00:00:00.001
1756022400002,8,0.0001,2025-08-24 08:00:00.002
1756051200001,8,0.0001,2025-08-24 16:00:00.001
1756080000000,8,4.932e-05,2025-08-25 00:00:00.000
1756108800002,8,4.567e-05,2025-08-25 08:00:00.002
1756137600002,8,1.732e-05,2025-08-25 16:00:00.002
1756166400000,8,-7.39e-06,2025-08-26 00:00:00.000
1756195200000,8,1.08e-05,2025-08-26 08:00:00.000
1756224000000,8,1.029e-05,2025-08-26 16:00:00.000
1756252800003,8,-8.19e-06,2025-08-27 00:00:00.003
1756281600000,8,1.933e-05,2025-08-27 08:00:00.000
1756310400009,8,4.152e-05,2025-08-27 16:00:00.009
1756339200000,8,5.965e-05,2025-08-28 00:00:00.000
1756368000005,8,2.643e-05,2025-08-28 08:00:00.005
1756396800004,8,2.175e-05,2025-08-28 16:00:00.004
1756425600000,8,1.728e-05,2025-08-29 00:00:00.000
1756454400000,8,4.981e-05,2025-08-29 08:00:00.000
1756483200005,8,1.496e-05,2025-08-29 16:00:00.005
1756512000000,8,4.162e-05,2025-08-30 00:00:00.000
1756540800002,8,-1.108e-05,2025-08-30 08:00:00.002
1756569600003,8,4.057e-05,2025-08-30 16:00:00.003
1756598400016,8,-1.39e-05,2025-08-31 00:00:00.016
1756627200000,8,5.543e-05,2025-08-31 08:00:00.000
1756656000001,8,-1.154e-05,2025-08-31 16:00:00.001
1756684800000,8,-2.114e-05,2025-09-01 00:00:00.000
1756713600000,8,-1.3e-05,2025-09-01 08:00:00.000
1756742400001,8,1.22e-06,2025-09-01 16:00:00.001
1756771200000,8,4.06e-06,2025-09-02 00:00:00.000
1756800000005,8,5.513e-05,2025-09-02 08:00:00.005
1756828800007,8,3.026e-05,2025-09-02 16:00:00.007
1756857600006,8,1.812e-05,2025-09-03 00:00:00.006
1756886400002,8,-1.11e-06,2025-09-03 08:00:00.002
1756915200002,8,3.174e-05,2025-09-03 16:00:00.002
1756944000002,8,2.311e-05,2025-09-04 00:00:00.002
1756972800000,8,-2.012e-05,2025-09-04 08:00:00.000
1757001600000,8,-2.527e-05,2025-09-04 16:00:00.000
1757030400001,8,-5.54e-05,2025-09-05 00:00:00.001
1757059200006,8,-3.456e-05,2025-09-05 08:00:00.006
1757088000000,8,2.866e-05,2025-09-05 16:00:00.000
1757116800000,8,-2.104e-05,2025-09-06 00:00:00.000
1757145600005,8,3.956e-05,2025-09-06 08:00:00.005
1757174400000,8,4.06e-05,2025-09-06 16:00:00.000
1757203200000,8,5.946e-05,2025-09-07 00:00:00.000
1757232000000,8,8.938e-05,2025-09-07 08:00:00.000
1757260800000,8,3.335e-05,2025-09-07 16:00:00.000
1757289600007,8,2.556e-05,2025-09-08 00:00:00.007
1757318400000,8,2.063e-05,2025-09-08 08:00:00.000
1757347200000,8,9.082e-05,2025-09-08 16:00:00.000
1757376000000,8,4.706e-05,2025-09-09 00:00:00.000
1757404800000,8,0.0001,2025-09-09 08:00:00.000
1757433600000,8,6.645e-05,2025-09-09 16:00:00.000
1757462400000,8,6.156e-05,2025-09-10 00:00:00.000
1757491200002,8,8.82e-05,2025-09-10 08:00:00.002
1757520000000,8,0.0001,2025-09-10 16:00:00.000
1757548800000,8,1.341e-05,2025-09-11 00:00:00.000
1757577600000,8,0.0001,2025-09-11 08:00:00.000
1757606400001,8,8.501e-05,2025-09-11 16:00:00.001
1757635200002,8,4.858e-05,2025-09-12 00:00:00.002
1757664000001,8,0.0001,2025-09-12 08:00:00.001
1757692800005,8,0.0001,2025-09-12 16:00:00.005
1757721600005,8,0.0001,2025-09-13 00:00:00.005
1757750400002,8,9.815e-05,2025-09-13 08:00:00.002
1757779200000,8,0.0001,2025-09-13 16:00:00.000
1757808000006,8,3.75e-06,2025-09-14 00:00:00.006
1757836800000,8,8.307e-05,2025-09-14 08:00:00.000
1757865600001,8,5.553e-05,2025-09-14 16:00:00.001
1757894400006,8,7.366e-05,2025-09-15 00:00:00.006
1757923200002,8,6.603e-05,2025-09-15 08:00:00.002
1757952000001,8,3.563e-05,2025-09-15 16:00:00.001
1757980800001,8,4.54e-05,2025-09-16 00:00:00.001
1758009600000,8,4.526e-05,2025-09-16 08:00:00.000
1758038400000,8,2.037e-05,2025-09-16 16:00:00.000
1758067200001,8,2.419e-05,2025-09-17 00:00:00.001
1758096000000,8,5.358e-05,2025-09-17 08:00:00.000
1758124800003,8,4.406e-05,2025-09-17 16:00:00.003
