Open time ms,Open,High,Low,Close,Volume,Open time
1777536000000,2260.31,2262.21,2256.01,2259.96,3352.8796,2026-04-30 08:00:00
1777536900000,2259.95,2260.29,2255.27,2258.03,1756.6758,2026-04-30 08:15:00
1777537800000,2258.02,2260.63,2256.66,2260.5,1431.7678,2026-04-30 08:30:00
1777538700000,2260.51,2263.21,2256.34,2256.65,3462.0558,2026-04-30 08:45:00
1777539600000,2256.65,2259.0,2256.0,2258.98,913.8259,2026-04-30 09:00:00
1777540500000,2258.98,2265.48,2256.06,2265.48,1331.5191,2026-04-30 09:15:00
1777541400000,2265.49,2271.11,2262.66,2262.66,2993.0534,2026-04-30 09:30:00
1777542300000,2262.66,2265.44,2261.75,2261.86,906.9211,2026-04-30 09:45:00
1777543200000,2261.86,2265.74,2260.82,2261.38,1017.5374,2026-04-30 10:00:00
1777544100000,2261.38,2262.0,2256.78,2257.12,1756.6116,2026-04-30 10:15:00
1777545000000,2257.12,2263.48,2257.11,2261.19,1211.9118,2026-04-30 10:30:00
1777545900000,2261.2,2263.19,2259.12,2262.01,1297.3315,2026-04-30 10:45:00
1777546800000,2262.0,2273.7,2262.0,2267.84,3367.3771,2026-04-30 11:00:00
1777547700000,2267.84,2269.92,2265.39,2267.07,1264.0213,2026-04-30 11:15:00
1777548600000,2267.07,2267.18,2257.5,2258.46,1661.1033,2026-04-30 11:30:00
1777549500000,2258.45,2260.39,2252.07,2258.18,3011.3316,2026-04-30 11:45:00
1777550400000,2258.18,2262.01,2257.74,2260.58,850.8449,2026-04-30 12:00:00
1777551300000,2260.57,2271.07,2260.17,2267.12,2286.5333,2026-04-30 12:15:00
1777552200000,2267.13,2268.84,2263.91,2264.18,1361.4187,2026-04-30 12:30:00
1777553100000,2264.17,2268.71,2264.16,2265.45,1656.1846,2026-04-30 12:45:00
1777554000000,2265.46,2268.12,2262.99,2263.68,1127.6424,2026-04-30 13:00:00
1777554900000,2263.69,2264.83,2257.38,2259.15,1569.8122,2026-04-30 13:15:00
1777555800000,2259.14,2271.99,2254.74,2271.6,4293.2015,2026-04-30 13:30:00
1777556700000,2271.59,2272.56,2261.27,2263.9,3752.2707,2026-04-30 13:45:00
1777557600000,2263.9,2271.07,2258.33,2261.82,3365.7445,2026-04-30 14:00:00
1777558500000,2261.83,2261.99,2245.82,2258.39,6147.7649,2026-04-30 14:15:00
1777559400000,2258.39,2268.0,2254.74,2261.08,3049.4152,2026-04-30 14:30:00
1777560300000,2261.07,2268.0,2260.2,2262.01,1934.2665,2026-04-30 14:45:00
1777561200000,2262.0,2266.57,2257.65,2265.8,1662.7165,2026-04-30 15:00:00
1777562100000,2265.81,2267.56,2263.21,2267.56,1269.9888,2026-04-30 15:15:00
1777563000000,2267.56,2275.13,2262.27,2264.34,2275.155,2026-04-30 15:30:00
1777563900000,2264.34,2268.4,2260.0,2265.7,1269.0225,2026-04-30 15:45:00
1777564800000,2265.7,2267.16,2262.49,2265.61,913.3346,2026-04-30 16:00:00
1777565700000,2265.61,2265.61,2259.5,2262.0,872.9756,2026-04-30 16:15:00
1777566600000,2262.0,2262.98,2259.73,2260.12,725.1509,2026-04-30 16:30:00
1777567500000,2260.13,2261.8,2255.8,2257.24,1368.8453,2026-04-30 16:45:00
1777568400000,2257.24,2259.53,2253.28,2256.02,1426.9894,2026-04-30 17:00:00
1777569300000,2256.01,2256.01,2251.62,2255.55,1235.9263,2026-04-30 17:15:00
1777570200000,2255.55,2260.47,2254.89,2255.56,1331.5356,2026-04-30 17:30:00
1777571100000,2255.56,2259.42,2255.53,2258.14,894.6927,2026-04-30 17:45:00
1777572000000,2258.13,2262.49,2255.31,2256.44,1181.7061,2026-04-30 18:00:00
1777572900000,2256.43,2261.96,2255.37,2255.95,907.0921,2026-04-30 18:15:00
1777573800000,2255.95,2262.27,2254.55,2261.05,1046.8984,2026-04-30 18:30:00
1777574700000,2261.05,2265.29,2259.84,2259.84,974.5628,2026-04-30 18:45:00
1777575600000,2259.84,2265.0,2258.13,2263.71,1407.3286,2026-04-30 19:00:00
1777576500000,2263.71,2266.25,2262.66,2265.17,748.368,2026-04-30 19:15:00
1777577400000,2265.17,2267.09,2263.66,2265.43,1158.6064,2026-04-30 19:30:00
1777578300000,2265.42,2265.42,2260.6,2261.99,1457.0758,2026-04-30 19:45:00
1777579200000,2261.98,2264.49,2260.56,2263.93,816.1295,2026-04-30 20:00:00
1777580100000,2263.93,2267.32,2262.43,2265.43,780.3827,2026-04-30 20:15:00
1777581000000,2265.43,2266.02,2264.36,2264.6,818.5112,2026-04-30 20:30:00
1777581900000,2264.6,2265.92,2263.54,2264.34,871.6232,2026-04-30 20:45:00
1777582800000,2264.34,2264.65,2261.61,2264.11,535.2514,2026-04-30 21:00:00
1777583700000,2264.1,2264.1,2257.27,2257.85,886.4518,2026-04-30 21:15:00
1777584600000,2257.86,2260.84,2257.72,2259.94,649.7555,2026-04-30 21:30:00
1777585500000,2259.93,2259.93,2254.0,2256.29,1470.3817,2026-04-30 21:45:00
1777586400000,2256.29,2259.26,2256.21,2258.87,609.4995,2026-04-30 22:00:00
1777587300000,2258.87,2261.34,2258.77,2260.78,647.8495,2026-04-30 22:15:00
1777588200000,2260.78,2260.78,2254.9,2257.06,350.2631,2026-04-30 22:30:00
1777589100000,2257.07,2257.28,2252.42,2254.25,791.5404,2026-04-30 22:45:00
1777590000000,2254.25,2256.9,2254.0,2256.16,631.164,2026-04-30 23:00:00
1777590900000,2256.16,2257.14,2255.73,2256.32,323.7691,2026-04-30 23:15:00
1777591800000,2256.33,2258.63,2256.33,2258.33,523.0864,2026-04-30 23:30:00
1777592700000,2258.33,2259.01,2256.18,2257.51,790.5338,2026-04-30 23:45:00
1777593600000,2257.51,2264.0,2257.21,2262.22,1417.0663,2026-05-01 00:00:00
1777594500000,2262.22,2266.0,2261.09,2262.09,1009.1379,2026-05-01 00:15:00
1777595400000,2262.08,2263.95,2261.28,2263.7,551.4447,2026-05-01 00:30:00
1777596300000,2263.7,2265.63,2258.74,2260.0,835.4916,2026-05-01 00:45:00
1777597200000,2260.0,2265.21,2260.0,2263.78,557.5045,2026-05-01 01:00:00
1777598100000,2263.78,2265.58,2261.93,2262.56,615.1128,2026-05-01 01:15:00
1777599000000,2262.56,2266.02,2262.45,2265.86,1018.7973,2026-05-01 01:30:00
1777599900000,2265.87,2270.56,2265.26,2267.75,2023.0156,2026-05-01 01:45:00
1777600800000,2267.75,2270.0,2265.73,2266.96,1009.9688,2026-05-01 02:00:00
1777601700000,2266.97,2268.39,2265.0,2266.6,907.379,2026-05-01 02:15:00
1777602600000,2266.61,2268.0,2265.02,2266.42,655.992,2026-05-01 02:30:00
1777603500000,2266.42,2267.89,2265.3,2266.94,517.3364,2026-05-01 02:45:00
1777604400000,2266.94,2270.68,2266.25,2269.76,970.221,2026-05-01 03:00:00
1777605300000,2269.76,2295.0,2269.55,2284.93,11459.4481,2026-05-01 03:15:00
1777606200000,2284.93,2288.32,2279.52,2284.0,2163.2449,2026-05-01 03:30:00
1777607100000,2283.99,2285.75,2281.74,2282.87,1213.5327,2026-05-01 03:45:00
1777608000000,2282.87,2284.87,2281.13,2283.26,860.6794,2026-05-01 04:00:00
1777608900000,2283.26,2285.89,2277.56,2279.31,2360.5287,2026-05-01 04:15:00
1777609800000,2279.31,2280.88,2277.7,2280.87,1047.0475,2026-05-01 04:30:00
1777610700000,2280.87,2281.31,2279.18,2280.12,850.2597,2026-05-01 04:45:00
1777611600000,2280.11,2286.75,2278.28,2284.55,914.4242,2026-05-01 05:00:00
1777612500000,2284.55,2284.72,2282.1,2282.1,1078.5126,2026-05-01 05:15:00
1777613400000,2282.11,2284.02,2282.07,2284.02,411.9406,2026-05-01 05:30:00
1777614300000,2284.02,2286.32,2282.96,2283.26,1083.2943,2026-05-01 05:45:00
1777615200000,2283.26,2286.66,2282.96,2284.84,1139.8091,2026-05-01 06:00:00
1777616100000,2284.85,2286.41,2284.18,2284.26,829.3773,2026-05-01 06:15:00
1777617000000,2284.27,2285.72,2277.71,2280.38,1509.9525,2026-05-01 06:30:00
1777617900000,2280.37,2280.83,2272.09,2277.45,4650.8442,2026-05-01 06:45:00
1777618800000,2277.46,2279.76,2275.61,2277.59,1041.564,2026-05-01 07:00:00
1777619700000,2277.6,2278.72,2273.37,2274.14,1340.5827,2026-05-01 07:15:00
1777620600000,2274.13,2277.3,2273.14,2275.56,1982.2491,2026-05-01 07:30:00
1777621500000,2275.56,2281.1,2275.56,2279.48,1810.8009,2026-05-01 07:45:00
1777622400000,2279.5,2283.9,2277.44,2283.9,1154.4538,2026-05-01 08:00:00
1777623300000,2283.9,2288.5,2283.15,2286.41,2575.3451,2026-05-01 08:15:00
1777624200000,2286.41,2286.99,2284.41,2284.97,972.4196,2026-05-01 08:30:00
1777625100000,2284.98,2287.11,2283.42,2286.92,1184.8848,2026-05-01 08:45:00
1777626000000,2286.93,2287.1,2283.36,2285.6,1341.2418,2026-05-01 09:00:00
1777626900000,2285.61,2285.61,2282.83,2284.58,723.0175,2026-05-01 09:15:00
1777627800000,2284.58,2284.58,2282.69,2283.79,617.4725,2026-05-01 09:30:00
1777628700000,2283.79,2283.79,2279.87,2282.07,923.7671,2026-05-01 09:45:00
1777629600000,2282.08,2282.08,2277.06,2278.74,1366.4315,2026-05-01 10:00:00
1777630500000,2278.74,2285.88,2278.73,2283.42,1181.6472,2026-05-01 10:15:00
1777631400000,2283.42,2284.29,2279.92,2280.58,551.4767,2026-05-01 10:30:00
1777632300000,2280.58,2282.53,2280.24,2282.53,778.3183,2026-05-01 10:45:00
1777633200000,2282.53,2283.9,2281.71,2283.9,544.4005,2026-05-01 11:00:00
1777634100000,2283.89,2293.0,2283.32,2284.82,2719.2214,2026-05-01 11:15:00
1777635000000,2284.83,2287.33,2284.38,2287.09,1093.0809,2026-05-01 11:30:00
1777635900000,2287.09,2287.65,2283.37,2286.45,967.1402,2026-05-01 11:45:00
1777636800000,2286.46,2293.76,2284.15,2289.12,1928.773,2026-05-01 12:00:00
1777637700000,2289.12,2305.61,2288.92,2304.79,8200.8847,2026-05-01 12:15:00
1777638600000,2304.8,2311.49,2303.4,2304.07,8325.6155,2026-05-01 12:30:00
1777639500000,2304.07,2306.3,2301.16,2301.36,3512.6182,2026-05-01 12:45:00
1777640400000,2301.37,2315.07,2301.37,2311.79,4180.6875,2026-05-01 13:00:00
1777641300000,2311.79,2313.52,2307.23,2307.58,2168.3443,2026-05-01 13:15:00
1777642200000,2307.59,2317.56,2305.89,2308.89,4169.8512,2026-05-01 13:30:00
1777643100000,2308.88,2324.0,2306.01,2318.22,9767.3371,2026-05-01 13:45:00
1777644000000,2318.22,2325.28,2316.59,2319.06,6596.2416,2026-05-01 14:00:00
1777644900000,2319.05,2321.0,2308.0,2309.28,6195.4444,2026-05-01 14:15:00
1777645800000,2309.26,2310.0,2301.42,2306.25,6042.9705,2026-05-01 14:30:00
1777646700000,2306.26,2311.88,2304.44,2308.04,1328.7145,2026-05-01 14:45:00
1777647600000,2308.03,2310.52,2302.34,2309.87,2984.8948,2026-05-01 15:00:00
1777648500000,2309.86,2312.0,2307.08,2309.13,1326.8593,2026-05-01 15:15:00
1777649400000,2309.13,2316.74,2309.01,2314.07,1990.7577,2026-05-01 15:30:00
1777650300000,2314.08,2314.52,2298.77,2307.64,6094.7302,2026-05-01 15:45:00
1777651200000,2307.64,2314.21,2305.21,2305.21,4747.706,2026-05-01 16:00:00
1777652100000,2305.21,2308.68,2299.21,2303.27,5350.7382,2026-05-01 16:15:00
1777653000000,2303.26,2305.6,2299.4,2301.47,2726.2502,2026-05-01 16:30:00
1777653900000,2301.47,2305.78,2298.17,2301.94,1680.5058,2026-05-01 16:45:00
1777654800000,2301.95,2307.84,2298.71,2307.27,1364.5403,2026-05-01 17:00:00
1777655700000,2307.27,2307.76,2301.97,2303.42,821.6652,2026-05-01 17:15:00
1777656600000,2303.43,2310.69,2302.12,2307.79,1200.2921,2026-05-01 17:30:00
1777657500000,2307.8,2313.53,2306.23,2311.76,1805.3726,2026-05-01 17:45:00
1777658400000,2311.76,2312.5,2308.07,2308.72,1431.688,2026-05-01 18:00:00
1777659300000,2308.72,2311.38,2306.74,2310.4,827.8854,2026-05-01 18:15:00
1777660200000,2310.39,2310.4,2304.98,2305.36,810.6161,2026-05-01 18:30:00
1777661100000,2305.36,2307.79,2303.45,2304.76,711.773,2026-05-01 18:45:00
1777662000000,2304.77,2307.84,2303.58,2306.1,522.239,2026-05-01 19:00:00
1777662900000,2306.11,2307.61,2302.2,2306.19,584.0363,2026-05-01 19:15:00
1777663800000,2306.19,2306.19,2304.1,2304.37,578.7655,2026-05-01 19:30:00
1777664700000,2304.38,2306.92,2303.85,2304.85,1236.4301,2026-05-01 19:45:00
1777665600000,2304.85,2305.86,2302.94,2303.95,489.9064,2026-05-01 20:00:00
1777666500000,2303.95,2304.23,2296.83,2299.81,2004.3461,2026-05-01 20:15:00
1777667400000,2299.82,2299.86,2291.6,2294.2,2296.408,2026-05-01 20:30:00
1777668300000,2294.2,2295.6,2278.98,2285.19,4211.376,2026-05-01 20:45:00
1777669200000,2285.18,2289.99,2283.58,2286.7,3541.3899,2026-05-01 21:00:00
1777670100000,2286.71,2291.74,2286.36,2290.22,1016.5894,2026-05-01 21:15:00
1777671000000,2290.23,2294.25,2286.92,2289.24,1624.7855,2026-05-01 21:30:00
1777671900000,2289.25,2292.76,2289.0,2292.68,460.7753,2026-05-01 21:45:00
1777672800000,2292.67,2296.63,2292.61,2295.91,659.5171,2026-05-01 22:00:00
1777673700000,2295.91,2299.35,2295.91,2296.91,1039.8965,2026-05-01 22:15:00
1777674600000,2296.91,2297.67,2293.69,2294.87,694.0216,2026-05-01 22:30:00
1777675500000,2294.86,2295.38,2291.0,2293.5,983.102,2026-05-01 22:45:00
1777676400000,2293.5,2293.66,2291.39,2292.48,547.1068,2026-05-01 23:00:00
1777677300000,2292.48,2293.61,2289.0,2289.29,651.7342,2026-05-01 23:15:00
1777678200000,2289.29,2293.71,2289.29,2292.24,503.646,2026-05-01 23:30:00
1777679100000,2292.25,2296.23,2292.25,2295.63,611.8466,2026-05-01 23:45:00
1777680000000,2295.63,2296.61,2294.0,2294.09,629.1348,2026-05-02 00:00:00
1777680900000,2294.09,2297.95,2292.91,2295.85,627.5036,2026-05-02 00:15:00
1777681800000,2295.84,2298.2,2294.31,2297.9,574.5738,2026-05-02 00:30:00
1777682700000,2297.89,2299.3,2295.65,2297.6,735.5994,2026-05-02 00:45:00
1777683600000,2297.59,2299.94,2295.88,2298.86,692.7957,2026-05-02 01:00:00
1777684500000,2298.85,2298.85,2296.07,2297.52,551.9667,2026-05-02 01:15:00
1777685400000,2297.53,2300.98,2297.52,2298.86,994.2541,2026-05-02 01:30:00
1777686300000,2298.85,2299.23,2297.81,2298.63,223.3824,2026-05-02 01:45:00
1777687200000,2298.62,2299.31,2297.02,2297.2,493.7646,2026-05-02 02:00:00
1777688100000,2297.19,2298.11,2295.45,2295.87,523.7262,2026-05-02 02:15:00
1777689000000,2295.88,2300.29,2295.43,2298.91,327.6668,2026-05-02 02:30:00
1777689900000,2298.91,2308.34,2298.91,2303.31,1808.4548,2026-05-02 02:45:00
1777690800000,2303.31,2305.42,2301.23,2301.84,813.5534,2026-05-02 03:00:00
1777691700000,2301.84,2307.43,2301.01,2305.37,911.905,2026-05-02 03:15:00
1777692600000,2305.37,2308.34,2303.49,2303.7,791.384,2026-05-02 03:30:00
1777693500000,2303.69,2306.05,2303.26,2304.44,251.6953,2026-05-02 03:45:00
1777694400000,2304.43,2304.91,2301.11,2302.65,655.9238,2026-05-02 04:00:00
1777695300000,2302.64,2303.66,2301.99,2302.79,338.5884,2026-05-02 04:15:00
1777696200000,2302.79,2304.06,2301.17,2301.51,327.285,2026-05-02 04:30:00
1777697100000,2301.52,2301.77,2299.59,2301.26,833.4853,2026-05-02 04:45:00
1777698000000,2301.26,2301.52,2298.0,2298.61,732.372,2026-05-02 05:00:00
1777698900000,2298.61,2299.89,2296.62,2299.89,1289.4103,2026-05-02 05:15:00
1777699800000,2299.89,2301.22,2299.52,2300.21,597.0553,2026-05-02 05:30:00
1777700700000,2300.22,2300.84,2299.46,2299.47,378.3891,2026-05-02 05:45:00
1777701600000,2299.46,2302.98,2299.46,2299.66,533.6569,2026-05-02 06:00:00
1777702500000,2299.66,2300.64,2297.09,2297.37,614.5376,2026-05-02 06:15:00
1777703400000,2297.37,2301.88,2297.37,2301.87,494.8495,2026-05-02 06:30:00
1777704300000,2301.88,2306.35,2301.87,2305.58,889.1231,2026-05-02 06:45:00
1777705200000,2305.59,2306.16,2304.46,2304.76,594.2744,2026-05-02 07:00:00
1777706100000,2304.77,2306.01,2304.76,2305.48,327.3934,2026-05-02 07:15:00
1777707000000,2305.48,2305.49,2302.02,2302.41,855.2796,2026-05-02 07:30:00
1777707900000,2302.41,2302.95,2301.01,2301.02,644.7417,2026-05-02 07:45:00
1777708800000,2301.01,2301.58,2299.05,2301.47,691.7022,2026-05-02 08:00:00
1777709700000,2301.48,2303.37,2300.62,2302.83,411.5932,2026-05-02 08:15:00
1777710600000,2302.83,2304.44,2302.83,2304.03,396.3023,2026-05-02 08:30:00
1777711500000,2304.04,2304.4,2302.96,2303.35,449.742,2026-05-02 08:45:00
1777712400000,2303.34,2305.0,2303.34,2304.97,351.4225,2026-05-02 09:00:00
1777713300000,2304.98,2306.17,2304.98,2305.7,561.8343,2026-05-02 09:15:00
1777714200000,2305.69,2307.78,2303.65,2306.03,805.2145,2026-05-02 09:30:00
1777715100000,2306.03,2306.04,2304.88,2305.13,427.3656,2026-05-02 09:45:00
1777716000000,2305.13,2305.3,2303.87,2304.86,563.144,2026-05-02 10:00:00
1777716900000,2304.86,2305.96,2303.68,2304.65,573.8903,2026-05-02 10:15:00
1777717800000,2304.64,2304.64,2302.41,2303.41,592.6272,2026-05-02 10:30:00
1777718700000,2303.41,2304.34,2302.97,2303.54,401.0162,2026-05-02 10:45:00
1777719600000,2303.54,2303.54,2301.44,2301.6,588.9375,2026-05-02 11:00:00
1777720500000,2301.6,2304.99,2301.59,2304.7,531.2513,2026-05-02 11:15:00
1777721400000,2304.7,2304.71,2301.67,2302.64,631.3162,2026-05-02 11:30:00
1777722300000,2302.64,2302.64,2300.25,2302.1,421.1005,2026-05-02 11:45:00
1777723200000,2302.09,2302.87,2301.36,2302.37,454.5374,2026-05-02 12:00:00
1777724100000,2302.38,2305.43,2302.24,2305.06,594.3107,2026-05-02 12:15:00
1777725000000,2305.05,2305.92,2303.28,2304.62,834.1548,2026-05-02 12:30:00
1777725900000,2304.61,2304.63,2303.03,2303.52,416.2366,2026-05-02 12:45:00
1777726800000,2303.53,2311.83,2303.53,2310.51,2529.1138,2026-05-02 13:00:00
1777727700000,2310.51,2310.51,2307.62,2307.63,573.137,2026-05-02 13:15:00
1777728600000,2307.63,2309.22,2306.74,2309.19,558.9788,2026-05-02 13:30:00
1777729500000,2309.19,2309.22,2307.17,2308.08,841.3993,2026-05-02 13:45:00
1777730400000,2308.08,2308.59,2305.7,2305.89,533.9901,2026-05-02 14:00:00
1777731300000,2305.88,2308.38,2305.23,2306.4,901.0517,2026-05-02 14:15:00
1777732200000,2306.41,2308.1,2305.63,2305.86,803.4027,2026-05-02 14:30:00
1777733100000,2305.86,2308.25,2305.85,2306.69,481.513,2026-05-02 14:45:00
1777734000000,2306.69,2309.4,2306.55,2307.73,395.0476,2026-05-02 15:00:00
1777734900000,2307.73,2307.74,2305.32,2306.63,500.7444,2026-05-02 15:15:00
1777735800000,2306.64,2308.06,2306.09,2307.68,649.8667,2026-05-02 15:30:00
1777736700000,2307.67,2310.1,2306.87,2309.19,604.3764,2026-05-02 15:45:00
1777737600000,2309.18,2312.36,2308.14,2311.24,1103.5143,2026-05-02 16:00:00
1777738500000,2311.24,2313.98,2308.51,2309.07,1685.0163,2026-05-02 16:15:00
1777739400000,2309.07,2309.64,2307.96,2308.26,552.8789,2026-05-02 16:30:00
1777740300000,2308.26,2311.18,2308.25,2309.31,458.5163,2026-05-02 16:45:00
1777741200000,2309.31,2310.25,2308.61,2309.09,373.5371,2026-05-02 17:00:00
1777742100000,2309.08,2309.16,2307.17,2307.28,374.3368,2026-05-02 17:15:00
1777743000000,2307.28,2308.48,2306.19,2306.67,471.5592,2026-05-02 17:30:00
1777743900000,2306.67,2306.74,2305.69,2305.9,314.9146,2026-05-02 17:45:00
1777744800000,2305.9,2306.58,2304.08,2306.43,1746.4679,2026-05-02 18:00:00
1777745700000,2306.44,2310.3,2306.32,2309.28,979.7722,2026-05-02 18:15:00
1777746600000,2309.27,2311.57,2308.92,2309.58,766.3685,2026-05-02 18:30:00
1777747500000,2309.58,2311.0,2309.39,2310.3,489.6849,2026-05-02 18:45:00
1777748400000,2310.31,2312.48,2309.17,2312.14,551.7441,2026-05-02 19:00:00
1777749300000,2312.14,2312.15,2310.68,2311.1,314.5921,2026-05-02 19:15:00
1777750200000,2311.1,2312.79,2310.3,2311.93,510.8377,2026-05-02 19:30:00
1777751100000,2311.94,2311.97,2310.87,2311.08,299.3508,2026-05-02 19:45:00
1777752000000,2311.08,2311.08,2309.72,2309.73,194.9975,2026-05-02 20:00:00
1777752900000,2309.72,2310.85,2309.59,2310.58,419.0722,2026-05-02 20:15:00
1777753800000,2310.58,2311.84,2310.53,2310.73,558.9298,2026-05-02 20:30:00
1777754700000,2310.73,2311.61,2310.35,2311.58,311.9447,2026-05-02 20:45:00
1777755600000,2311.59,2311.98,2310.79,2310.79,461.7495,2026-05-02 21:00:00
1777756500000,2310.8,2313.81,2310.79,2313.13,961.6441,2026-05-02 21:15:00
1777757400000,2313.13,2343.6,2313.13,2328.31,13260.7602,2026-05-02 21:30:00
1777758300000,2328.32,2330.86,2324.8,2325.62,2466.3919,2026-05-02 21:45:00
1777759200000,2325.62,2327.93,2323.23,2325.4,1892.9767,2026-05-02 22:00:00
1777760100000,2325.39,2325.63,2317.88,2318.54,2767.7701,2026-05-02 22:15:00
1777761000000,2318.54,2325.0,2318.54,2321.64,1555.1909,2026-05-02 22:30:00
1777761900000,2321.64,2328.36,2320.92,2327.0,2576.8109,2026-05-02 22:45:00
1777762800000,2326.99,2326.99,2321.95,2322.63,1047.1975,2026-05-02 23:00:00
1777763700000,2322.63,2323.22,2321.42,2322.6,489.597,2026-05-02 23:15:00
1777764600000,2322.6,2323.69,2317.8,2318.1,1163.7853,2026-05-02 23:30:00
1777765500000,2318.1,2318.57,2313.98,2316.97,3338.5156,2026-05-02 23:45:00
1777766400000,2316.97,2317.69,2311.93,2313.48,2683.9004,2026-05-03 00:00:00
1777767300000,2313.48,2315.94,2308.9,2315.93,1516.4461,2026-05-03 00:15:00
1777768200000,2315.94,2317.2,2313.37,2314.01,743.946,2026-05-03 00:30:00
1777769100000,2314.0,2314.73,2310.67,2313.98,898.1076,2026-05-03 00:45:00
1777770000000,2313.98,2314.09,2305.65,2309.44,1648.0991,2026-05-03 01:00:00
1777770900000,2309.45,2310.43,2304.59,2307.48,1103.4672,2026-05-03 01:15:00
1777771800000,2307.48,2307.49,2303.43,2304.67,1059.9438,2026-05-03 01:30:00
1777772700000,2304.68,2306.5,2303.49,2304.14,769.3587,2026-05-03 01:45:00
1777773600000,2304.14,2306.83,2299.38,2302.82,2197.2071,2026-05-03 02:00:00
1777774500000,2302.83,2303.73,2299.62,2299.63,1013.8776,2026-05-03 02:15:00
1777775400000,2299.63,2302.94,2299.62,2300.71,715.1888,2026-05-03 02:30:00
1777776300000,2300.71,2304.83,2300.42,2303.41,738.2135,2026-05-03 02:45:00
1777777200000,2303.41,2303.98,2300.43,2300.65,784.6899,2026-05-03 03:00:00
1777778100000,2300.64,2301.57,2300.0,2300.51,381.9994,2026-05-03 03:15:00
1777779000000,2300.52,2304.0,2300.0,2300.36,2554.5523,2026-05-03 03:30:00
1777779900000,2300.37,2302.44,2300.36,2301.9,659.8823,2026-05-03 03:45:00
1777780800000,2301.9,2302.42,2297.59,2300.66,1267.1069,2026-05-03 04:00:00
1777781700000,2300.67,2303.97,2300.61,2303.69,744.6115,2026-05-03 04:15:00
1777782600000,2303.7,2304.37,2301.63,2301.71,500.8369,2026-05-03 04:30:00
1777783500000,2301.71,2302.56,2300.85,2301.53,506.8284,2026-05-03 04:45:00
1777784400000,2301.53,2305.56,2301.26,2304.0,699.7421,2026-05-03 05:00:00
1777785300000,2303.99,2304.56,2302.06,2303.03,778.4169,2026-05-03 05:15:00
1777786200000,2303.04,2303.42,2302.02,2302.02,267.978,2026-05-03 05:30:00
1777787100000,2302.01,2304.52,2301.84,2304.11,235.1934,2026-05-03 05:45:00
1777788000000,2304.11,2304.11,2301.33,2301.33,422.6193,2026-05-03 06:00:00
1777788900000,2301.32,2301.75,2299.69,2301.0,921.8426,2026-05-03 06:15:00
1777789800000,2301.01,2302.44,2300.99,2301.68,573.0367,2026-05-03 06:30:00
1777790700000,2301.68,2306.38,2301.68,2304.49,503.207,2026-05-03 06:45:00
