Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2026-02-14 08:30:00,2068.01,2080.11,2068.01,2076.22,3302.8844,2026-02-14 08:44:59.999,6855336.000481,44381,1813.7882,3764343.148412
2026-02-14 08:45:00,2076.22,2084.28,2076.21,2082.35,4674.1631,2026-02-14 08:59:59.999,9728084.213054,67653,3022.1939,6289403.536208
2026-02-14 09:00:00,2082.35,2088.64,2079.27,2080.3,3406.8432,2026-02-14 09:14:59.999,7100720.065352,53034,2016.3245,4203044.159049
2026-02-14 09:15:00,2080.29,2083.59,2075.91,2077.0,2016.2963,2026-02-14 09:29:59.999,4191759.983832,32705,927.3869,1928010.013617
2026-02-14 09:30:00,2077.01,2082.81,2076.66,2082.26,1634.8026,2026-02-14 09:44:59.999,3399429.458577,21141,940.3992,1955394.650572
2026-02-14 09:45:00,2082.26,2083.36,2077.57,2078.24,1275.0724,2026-02-14 09:59:59.999,2651939.609806,18648,443.3074,922051.831879
2026-02-14 10:00:00,2078.24,2078.25,2073.26,2075.53,1730.2151,2026-02-14 10:14:59.999,3590582.649329,31290,780.8142,1620423.455912
2026-02-14 10:15:00,2075.53,2076.38,2072.57,2074.85,749.6845,2026-02-14 10:29:59.999,1555093.682585,12034,302.8152,628169.298482
2026-02-14 10:30:00,2074.84,2077.86,2074.02,2075.76,1066.7699,2026-02-14 10:44:59.999,2215541.286699,11230,440.2166,914133.5679
2026-02-14 10:45:00,2075.76,2077.66,2074.62,2077.42,478.3822,2026-02-14 10:59:59.999,993225.938725,8382,234.9538,487847.349699
2026-02-14 11:00:00,2077.43,2094.48,2077.1,2093.51,3965.107,2026-02-14 11:14:59.999,8275792.6561,66432,2744.3718,5727599.419136
2026-02-14 11:15:00,2093.51,2107.67,2088.96,2096.46,8678.9566,2026-02-14 11:29:59.999,18220677.421392,129537,5341.2723,11212172.639724
2026-02-14 11:30:00,2096.46,2102.54,2093.21,2101.25,3336.8908,2026-02-14 11:44:59.999,7002184.086027,51234,1887.6116,3961279.838923
2026-02-14 11:45:00,2101.25,2102.94,2097.77,2099.58,3706.4653,2026-02-14 11:59:59.999,7784139.56456,55859,1943.7355,4081922.486054
2026-02-14 12:00:00,2099.58,2100.39,2094.68,2097.83,2738.9362,2026-02-14 12:14:59.999,5744337.162362,61231,1112.9401,2334167.892478
2026-02-14 12:15:00,2097.84,2098.44,2089.06,2091.9,3166.0339,2026-02-14 12:29:59.999,6631793.484357,36551,1037.3692,2173121.346841
2026-02-14 12:30:00,2091.9,2092.44,2074.35,2078.45,7336.0675,2026-02-14 12:44:59.999,15287387.40887,49850,1981.9097,4127986.020954
2026-02-14 12:45:00,2078.46,2082.01,2068.09,2070.97,7431.5092,2026-02-14 12:59:59.999,15404069.632126,80420,3161.2312,6552146.697681
2026-02-14 13:00:00,2070.97,2074.37,2064.58,2073.96,3388.0946,2026-02-14 13:14:59.999,7011818.217029,44506,1499.0154,3103121.610279
2026-02-14 13:15:00,2073.96,2074.97,2067.64,2069.03,3223.3557,2026-02-14 13:29:59.999,6673834.090413,41997,1513.2604,3132916.336235
2026-02-14 13:30:00,2069.02,2074.85,2066.39,2071.81,3222.1036,2026-02-14 13:44:59.999,6674866.495226,35103,1107.9617,2295472.039135
2026-02-14 13:45:00,2071.82,2076.05,2068.21,2071.54,3051.7499,2026-02-14 13:59:59.999,6321627.776189,25815,1412.8264,2926585.618196
2026-02-14 14:00:00,2071.54,2074.64,2070.61,2073.5,1729.4887,2026-02-14 14:14:59.999,3585534.393809,20350,906.4675,1879189.248518
2026-02-14 14:15:00,2073.49,2077.58,2069.34,2071.48,1840.3422,2026-02-14 14:29:59.999,3816757.235167,21304,755.0451,1566178.137198
2026-02-14 14:30:00,2071.48,2077.47,2071.48,2076.14,1912.0171,2026-02-14 14:44:59.999,3966912.571881,24354,932.0915,1933856.741258
2026-02-14 14:45:00,2076.14,2088.81,2074.37,2085.09,4963.2673,2026-02-14 14:59:59.999,10334596.95321,67834,3337.5553,6948582.7839
2026-02-14 15:00:00,2085.1,2088.45,2081.82,2082.33,3625.0043,2026-02-14 15:14:59.999,7555900.995252,35654,1449.3814,3021004.568569
2026-02-14 15:15:00,2082.33,2093.73,2080.55,2088.32,3262.8551,2026-02-14 15:29:59.999,6815610.320311,37693,2076.5589,4338521.056208
2026-02-14 15:30:00,2088.32,2090.35,2084.28,2087.59,1652.3259,2026-02-14 15:44:59.999,3448716.991202,28099,649.4771,1355665.447122
2026-02-14 15:45:00,2087.59,2089.19,2084.16,2087.43,2636.4847,2026-02-14 15:59:59.999,5501009.612795,19045,1314.2285,2741908.250334
2026-02-14 16:00:00,2087.42,2087.89,2077.32,2079.64,3802.4785,2026-02-14 16:14:59.999,7917698.747638,24957,1776.5131,3698644.969571
2026-02-14 16:15:00,2079.65,2079.73,2067.59,2072.46,8000.3947,2026-02-14 16:29:59.999,16580875.58192,44429,4536.1401,9399944.497839
2026-02-14 16:30:00,2072.45,2080.57,2067.27,2079.51,7511.9974,2026-02-14 16:44:59.999,15584467.194107,48199,4759.1737,9873844.599052
2026-02-14 16:45:00,2079.5,2084.95,2076.94,2082.83,2466.6484,2026-02-14 16:59:59.999,5133362.066317,33295,1156.5994,2406984.340151
2026-02-14 17:00:00,2082.84,2086.92,2077.49,2085.59,1855.1761,2026-02-14 17:14:59.999,3861731.362878,51657,785.3781,1635281.524805
2026-02-14 17:15:00,2085.6,2089.28,2083.7,2084.56,1764.7771,2026-02-14 17:29:59.999,3681777.471065,24836,817.2887,1705172.189333
2026-02-14 17:30:00,2084.57,2087.7,2078.18,2083.07,1851.0164,2026-02-14 17:44:59.999,3855452.556547,25278,855.2372,1781817.538566
2026-02-14 17:45:00,2083.06,2083.71,2078.81,2080.23,1401.7212,2026-02-14 17:59:59.999,2916271.182044,22363,830.9656,1728784.538836
2026-02-14 18:00:00,2080.23,2084.75,2078.77,2082.83,1261.7191,2026-02-14 18:14:59.999,2627866.111071,16102,747.1143,1556152.077124
2026-02-14 18:15:00,2082.83,2085.72,2081.11,2082.0,1084.7612,2026-02-14 18:29:59.999,2260411.058443,14965,541.3919,1128177.827918
2026-02-14 18:30:00,2082.0,2086.29,2080.57,2083.96,1405.4977,2026-02-14 18:44:59.999,2929102.013181,38273,717.6328,1495473.411794
2026-02-14 18:45:00,2083.96,2086.61,2082.98,2085.39,665.1416,2026-02-14 18:59:59.999,1386496.618011,24400,350.3055,730158.489723
2026-02-14 19:00:00,2085.39,2087.37,2083.15,2083.18,1169.1604,2026-02-14 19:14:59.999,2437962.040316,20733,440.4439,918447.930703
2026-02-14 19:15:00,2083.18,2087.32,2078.56,2085.6,1321.7618,2026-02-14 19:29:59.999,2753822.194456,20961,739.6147,1541023.25071
2026-02-14 19:30:00,2085.61,2088.32,2084.47,2087.39,1522.6343,2026-02-14 19:44:59.999,3177420.798486,26130,965.8133,2015524.324909
2026-02-14 19:45:00,2087.38,2090.51,2086.4,2088.52,1686.0066,2026-02-14 19:59:59.999,3521950.732761,19892,841.2491,1757312.715033
2026-02-14 20:00:00,2088.52,2092.95,2084.32,2085.23,1987.7912,2026-02-14 20:14:59.999,4151896.507258,19175,979.0213,2045275.097186
